MSOA11CD,asianr,blackr,mixedr,whiter,otherr,femaler,popudensity,Age17_29r,Age30_39r,Age40_49r,Age50_59r,Age60_69r,Age70_79r,Age80r,LowFV,HighSSB,childrenemerg,alcohol,copdprev,obprev,Imdscore,Imdrank,Imddecile,Imdquintile,prevalence
E02000137,8.47719966662698,6.310275032741994,6.715085129182046,76.6281700202405,1.8692701512084773,52.31082375478927,44.902631594767044,10.75191570881226,14.53544061302682,16.55890804597701,13.386015325670497,9.734195402298852,9.195402298850574,5.938697318007663,5.794595121,10.4411829,66.2,73.9,1.15,6.94,8.41208028673835,5964.0,9,5,5.92
E02000138,6.798400376382027,4.892966360856269,5.245824511879558,80.27522935779817,2.7875793930839805,52.79451731064634,40.329889436149735,9.819213045019497,14.758359919650243,16.21174524400331,13.943046201110718,10.788136594588208,10.244594115561858,8.318563157272834,5.466889899,9.5979339,69.7,67.4,0.94,7.11,6.405692298391972,6424.0,10,5,5.27
E02000139,5.7550226830849,8.023331173039534,7.401166558651977,76.38366817887233,2.436811406351264,52.48740147305854,50.51803145841501,11.022095878020416,17.50872205711332,18.051427833053367,13.722703191626826,10.20803721411035,5.5045871559633035,1.951156480165396,6.147375458,11.1719003,57.5,72.7,1.04,8.9,12.80906155065381,4733.0,7,4,5.56
E02000140,6.969243174749453,11.715240179702798,4.653841723303767,74.35779288100449,2.3038820412394885,52.37985478852137,46.01132440485373,16.238331220467902,13.910337674311398,14.014060159041145,13.576120779071108,8.574392070992278,5.612538895931774,2.7889823671775957,9.417882428,13.1092725,65.9,117.6,2.28,14.56,35.658324308276924,991.0,2,1,8.48
E02000141,5.82376538940379,16.55830681975377,8.299903167796376,66.6482224374049,2.6698021856411676,53.18269495728851,77.43468714172676,12.648112427666025,17.98015982364288,16.271700192890602,14.659685863874344,9.382750068889502,5.12537889225682,2.755580049600441,6.785605996,12.0260049,66.1,89.2,1.25,11.69,15.660851020684062,3953.0,6,3,6.49
E02000142,9.937606352807714,5.422575155984118,5.490640952921157,76.95972773681225,2.189449801474759,52.34178661183459,49.098376750518746,13.05688827964359,13.034041580991545,15.341558144848069,14.57619374000457,9.812657071053232,7.710760795065114,4.980580306145762,5.586002212,10.3754373,56.5,74.4,1.04,7.43,8.116031601123597,6028.0,9,5,5.71
E02000144,14.192074684675738,6.018472539477605,6.296553778925415,69.79839110140034,3.6945078955209056,50.51627495328941,51.087686924362984,12.951125971088603,19.942963909922312,15.83243190087521,12.577441242993412,8.122725931753367,6.303471334447831,4.2187039040220276,5.86258581,11.543829,58.7,69.7,0.92,6.38,8.478019714989822,5947.0,9,5,5.39
E02000145,6.380326382592928,16.262466001813237,4.725747960108794,70.58023572076156,2.0512239347234815,54.332232722304454,7.786494309432908,14.69885005123534,14.824091995901172,13.856313332574292,13.514744392576569,8.630308550609131,5.772515085961516,3.381532505977457,8.968764632,12.8961932,62.6,112.9,2.05,14.51,33.56163361778576,1167.0,2,1,8.28
E02000146,9.172420900752345,5.781716994743894,6.152736267133877,76.79068329382666,2.102442543543234,52.86167707586772,54.35207867048005,12.245315859526979,16.269069315040444,16.72980444353435,12.900583597829426,8.672058974096448,6.030510904064708,5.969079553598854,5.729497046,11.1693674,65.8,67.6,1.26,9.35,9.967636815920399,5553.0,9,5,6.16
E02000147,10.36376953125,3.857421875,4.72412109375,78.43017578125,2.62451171875,50.7318253296238,36.77986325599668,12.21724930446353,9.350429418168622,14.237329139954033,14.987298899237933,11.914842143461957,10.281843474053467,6.036046933591387,5.02050585,9.5543578,44.2,64.2,1.0,7.01,4.908987892870246,6648.0,10,5,5.58
E02000148,9.076030352626098,3.8684719535783367,3.660169617616426,81.68427317363488,1.7110549025442643,51.59216624308566,23.626782282215867,10.629391538346539,11.047989236059202,14.725669008820452,14.03797279114965,11.152638660487368,10.420092689490208,7.131110778890716,5.254754345,9.5233392,75.6,70.5,1.11,8.66,7.357472893827902,6201.0,10,5,5.8
E02000149,7.138484143504346,6.660952614179013,4.60389371862373,79.64981021182808,1.9468593118648219,51.99951231406974,43.66282771044444,14.398927090953425,14.886613021214337,13.777127529870764,13.716166788588149,10.643745427944404,6.498415020726651,4.303828334552548,7.089497267,11.6985176,64.5,85.6,1.67,12.99,23.112002465483236,2493.0,4,2,7.56
E02000150,6.260277190509749,7.3643410852713185,5.849189570119803,77.95395818651633,2.5722339675828048,50.88675089834241,28.1430223077267,12.530427726903905,10.69896835516402,15.30079981453576,15.915150110119392,10.803291990263128,7.789498087400023,4.822070244580966,5.652144531,10.7512994,58.7,70.3,1.05,8.95,11.160133218390804,5194.0,8,4,5.94
E02000151,11.306998939554614,1.9353128313891834,3.5127253446447506,82.17126193001062,1.0737009544008482,51.71007629571166,35.98526637579013,8.602999210734017,11.378584583004473,15.272296764009472,14.088397790055248,11.194422520389372,10.549855301236517,7.116548276769271,4.622325784,8.8326173,70.8,68.6,1.02,8.23,4.035781282586027,6726.0,10,5,5.75
E02000152,8.322872206879236,8.988199849359779,6.615616369570676,73.09816721064524,2.9751443635450667,52.694461729931554,31.23450756022076,14.598630989421283,14.088363410080895,15.03422526446795,13.067828251400124,8.686994399502177,6.235220908525202,4.281269446172993,7.892605397,11.9375457,81.3,84.3,1.43,11.02,24.334110890565036,2320.0,4,2,6.52
E02000153,6.648575305291724,3.04674972246207,4.008881213765882,84.54422104354262,1.7515727149377083,51.00746268656716,35.88443891778233,12.238805970149254,9.17910447761194,15.124378109452735,16.069651741293534,10.27363184079602,9.800995024875622,4.875621890547264,5.079765629,9.9593705,69.0,60.0,1.13,7.63,6.094153517050459,6465.0,10,5,5.62
E02000154,15.667878503576874,4.128063797349595,4.362612876744459,73.77741292365427,2.0640318986747976,51.330094841545225,41.47346968214486,12.815174647235716,15.78764746703678,13.879250520471894,12.803608605135322,10.15498496414527,9.206569511913024,5.158454776775388,5.715991522,10.4977792,62.2,66.8,1.28,8.88,11.251371650717703,5165.0,8,4,6.57
E02000155,9.237003912800446,6.414197875908329,3.186137506987144,79.23420905533818,1.9284516489659027,51.082372786055664,39.09858449889161,11.653078436885016,12.229406803486084,11.737419173460783,14.914253584481305,13.100927748102334,10.908068597132415,7.506325555243182,5.755398218,9.8656784,77.7,92.1,1.58,11.03,17.19982082429501,3597.0,6,3,7.44
E02000156,6.0924027981129,4.018220270050431,4.6608101512933136,83.21132259638848,2.017244184154872,51.49720302731161,31.595842051425816,11.94471865745311,9.962158604804213,13.022375781507076,14.799276077657126,12.989470220467258,10.768344850279696,7.609410990457387,5.156373821,9.6165678,67.8,77.6,1.24,8.77,6.711487266553481,6351.0,10,5,6.42
E02000211,14.195964721517457,13.374411018484958,6.451612903225806,62.98175667512383,2.9962546816479403,51.69706486290615,49.48657044695464,13.23831380601522,12.815557434472764,11.99420219833313,14.711921729677496,11.752627128880299,10.508515521198213,6.389660587027418,5.562309102,10.1765445,58.8,71.5,1.19,9.96,10.669117249846531,5345.0,8,4,7.83
E02000212,34.00274812387697,27.491808476905188,6.76461262023042,26.635662192157277,5.105168586830145,51.705078736051725,77.08122035972707,19.136510585045365,15.444780477630617,14.631348420064658,12.889769527583688,7.946605485452081,2.899155282094066,1.647721347377203,8.153304054,12.9873302,86.4,92.3,0.89,9.37,29.82695001103509,1552.0,3,2,8.88
E02000213,20.964213158305984,32.802000312548834,8.53258321612752,32.161275199249886,5.539928113767776,49.9691548426897,125.84278363985662,18.653608883405308,20.62769895126465,14.983035163479332,11.36644046884639,5.976249228871067,2.9380012338062924,1.1104256631708822,9.154577394,14.322239,84.7,144.1,0.99,10.32,38.76390809669992,798.0,2,1,8.41
E02000214,15.722765923311407,15.53024225894433,8.856088560885608,57.00304829135248,2.8878549655061767,51.88770571151985,59.63041099160352,13.585027428202645,12.439496611810261,13.101000322684737,14.230396902226525,12.826718296224588,8.712487899322362,5.033881897386254,5.629144322,10.5809139,67.8,68.7,1.21,9.74,10.980857277142409,5236.0,8,4,7.12
E02000215,17.454545454545457,20.701902748414376,8.693446088794927,48.87103594080338,4.279069767441861,50.10191948360795,119.90332309015263,16.76575505350773,21.73432987939528,13.818583319177849,11.89909971122813,7.8817733990147785,5.053507728894173,3.2359436045524035,7.657625247,13.3503862,84.1,112.3,1.05,9.77,23.594019057358,2422.0,4,2,7.15
E02000216,37.79329608938548,12.304469273743017,5.027932960893855,39.32960893854748,5.544692737430167,50.315081921299544,32.64239707916696,11.595014703822994,17.700602156560706,15.894132474443357,10.348690659571488,8.738271950707183,7.421929701722448,7.155860523736171,6.474945167,10.1469959,65.7,69.2,0.8,7.04,13.455914982678983,4537.0,7,4,5.66
E02000217,16.27536474928727,24.777796411202416,9.626027167533122,44.73419419755157,4.5866174744256245,50.97172408040704,83.92796841604894,18.016515138877303,20.77737926432563,14.905329885728586,12.219534573358912,6.9730586370839935,2.7692051046792896,1.3595796146467596,8.050767274,14.356271,76.0,79.6,0.9,9.07,29.344598423127465,1616.0,3,2,7.22
E02000218,12.187078399040624,26.66766601708889,7.480137910358267,50.00749512816669,3.6576225453455256,54.423018059381704,57.09817717909772,16.329966329966332,10.606060606060606,12.304866850321396,14.309764309764308,10.651974288337925,7.453321089684726,4.071013161922253,8.556520384,11.6117004,66.6,77.4,1.5,12.29,22.906992338293794,2523.0,4,2,8.26
E02000219,17.04470958437131,10.685721777894324,4.851186574013373,64.41589091385866,3.002491149862331,52.52433484750162,13.459947250751723,12.783906554185595,10.421804023361455,10.473718364698248,14.91239454899416,14.042829331602855,12.511356262167425,9.214795587280987,5.05288413,9.1323119,93.6,65.1,1.23,9.59,9.19818679145795,5765.0,9,5,7.87
E02000221,19.64071856287425,24.956241363426994,8.217411331183786,42.8005527406725,4.385076001842469,52.53152988484737,38.89215536916434,16.870773167611038,14.732224456223724,14.375799670992507,13.662950100530066,8.252604642661305,4.7980259550356426,2.81484189362091,8.852615076,12.9180787,80.2,93.7,1.23,11.43,27.744066473176666,1834.0,3,2,7.98
E02000222,15.029940119760479,14.395209580838323,7.473053892215568,60.383233532934135,2.718562874251497,51.5477471017091,45.16279547188993,14.521333811401938,18.78809609178917,15.943587904864348,12.776383411019482,8.593283136130035,5.449982072427393,3.7528385323293896,6.535404679,12.0102828,64.3,67.9,1.06,8.93,15.011405623471884,4115.0,7,4,6.67
E02000223,6.517407103504865,35.71679756183331,7.0800609541671555,47.54425038096354,3.1414839995311215,55.22942374505811,86.90027493779576,18.52162453576135,11.71678447346352,13.441955193482688,12.830957230142568,7.032466754522583,3.6420270755960225,2.0366598778004072,11.83420586,13.9686026,76.0,95.6,2.1,11.85,38.80256021188935,794.0,2,1,8.28
E02000224,14.624456859093732,16.37492240844196,8.702669149596524,57.15704531346989,3.1409062693978895,51.76078092178425,63.15686339243837,16.05090819226492,18.64574323489435,13.85147658470283,13.073026071913999,8.229333992339058,6.066971456814531,2.3724206104040526,6.3924574,12.6109272,81.6,73.9,1.11,8.49,15.198427930733773,4066.0,6,3,6.6
E02000225,6.214990664177114,22.179247799413176,6.214990664177114,63.470258735662846,1.920512136569752,52.36241610738255,45.529159471000604,16.08053691275168,12.174496644295301,12.966442953020135,14.442953020134228,10.61744966442953,6.939597315436242,2.9395973154362416,8.89529673,12.2651633,77.1,89.6,2.1,12.09,32.091960429769394,1336.0,2,1,8.34
E02000226,18.049356786558153,9.004988185875558,5.539511682856393,65.21396692045155,2.1921764242583355,50.765606595995294,23.337243360870723,13.375212668498888,10.286611700039263,12.341316581599267,14.566156262269336,13.532260175369714,9.998691270776076,7.381232822928936,5.046459965,10.1312884,81.4,69.5,1.31,10.12,9.353797625260961,5724.0,9,5,7.17
E02000227,9.511986301369863,13.809931506849315,6.378424657534247,68.04794520547945,2.2517123287671232,53.32352432058162,25.127165601033,13.415267439847673,13.69222779989614,13.008481911026484,14.003808204950666,11.606370088281114,9.286827072875194,4.085165310714904,6.391241235,11.2948727,72.7,73.1,1.46,10.81,17.855985997766513,3470.0,6,3,7.64
E02000228,16.000502765208648,5.392156862745098,6.096028154851684,70.72649572649573,1.7848164906988435,50.425106276569146,25.412736991652608,10.327581895473868,10.05251312828207,14.128532133033259,12.815703925981495,13.053263315828959,10.977744436109028,8.414603650912728,4.800533826,8.7633064,68.1,57.9,1.21,9.05,5.678492029352227,6546.0,10,5,6.71
E02000229,5.5181264035931985,23.484119345524544,5.871029836381136,63.39428938081488,1.7324350336862366,52.21069433359936,47.424233533660626,16.201117318435752,12.306464485235436,13.21628092577813,14.652833200319234,9.54509177972865,5.347166799680767,3.6233040702314443,9.729386792,12.3749294,86.6,122.1,2.17,12.6,38.61102333283156,811.0,2,1,8.65
E02000230,19.48781416603199,12.233434881949734,7.225818735719726,58.31111957349581,2.7418126428027416,51.84978620561442,41.278726868508905,13.115820784532442,15.52333147425172,13.905930470347649,13.301728945900726,10.717605502881575,7.817438185536345,6.181446365495445,5.881911911,10.7907742,77.1,76.9,1.17,8.69,15.020043971631205,4113.0,7,4,6.93
E02000231,26.93568726355612,8.499369482976041,5.624211853720051,54.77931904161413,4.16141235813367,51.175952710350906,23.67203649051743,14.312665073575651,11.445101245126398,12.539303232297824,13.998239215193056,13.595774116463339,9.659162369513268,6.42686454534021,4.967776033,9.4735394,71.9,58.7,1.13,8.41,8.918442212366294,5831.0,9,5,6.74
E02000232,12.247861868646119,6.712925609165725,6.06745199289979,72.92238179764402,2.049378731644344,52.9917301767472,14.153727943706741,12.372304199772985,9.858926544511107,12.923625749959461,14.658667099075725,11.626398573050105,11.415599156802335,7.475271606940165,5.862905467,10.0263308,67.7,72.5,1.36,9.99,12.265697036569987,4877.0,8,4,7.36
E02000233,13.11320754716981,11.163522012578616,7.232704402515723,65.56603773584906,2.9245283018867925,52.25039619651347,39.51727635427483,13.391442155309033,15.61014263074485,14.120443740095087,13.486529318541999,9.334389857369255,6.671949286846275,4.659270998415214,6.287391434,11.2857362,72.0,69.9,1.18,8.92,13.950693228346458,4398.0,7,4,7.05
E02000234,15.390310979479585,12.830547916225937,8.504336788660884,60.65157605246456,2.623228263169029,51.802083333333336,30.78625853237008,13.84375,15.458333333333332,14.0625,12.604166666666666,9.0625,8.15625,3.71875,6.3456609,10.9860213,78.2,85.0,1.19,9.03,17.071025974025975,3620.0,6,3,6.75
E02000235,11.170752937762948,8.167706368779921,6.035108080661541,72.53735673872043,2.0890758740751485,50.719631548647094,12.91137336334256,11.87392055267703,13.37075417386298,13.687392055267702,14.723661485319518,11.64363845710996,9.32642487046632,5.771445020149684,5.834497041,10.3072349,76.2,71.0,1.2,8.93,11.419714125403283,5112.0,8,4,6.93
E02000236,12.060466644758462,9.048088509146675,6.265746522072516,70.87304195421186,1.752656369810494,51.365648278095655,25.880818775464476,11.292237935873906,16.560509554140125,14.854798661340817,12.652488394688547,8.798445428047069,7.556946993414661,3.746086581021267,5.302192718,10.4396824,78.8,65.8,1.12,8.3,9.523745568167325,5682.0,9,5,6.42
E02000237,6.508875739644971,6.614069690992768,6.206443129520053,79.46088099934255,1.2097304404996714,51.671290791385914,15.295733349105163,10.46373365041617,12.670101730743824,12.247324613555291,12.947549213898798,11.877394636015326,11.467829303738936,7.5967763244814375,5.649679037,9.3024043,66.5,71.8,1.21,9.37,12.532055858664588,4804.0,8,4,6.3
E02000238,32.22793087342363,13.01261092947221,4.633348902382065,41.11163007940215,9.014479215319945,49.63771439053472,71.7577081903655,17.793267907915254,18.08676511052004,15.142621296890765,12.418600385215079,9.070897918004219,4.723470604420801,2.2287443822801065,6.726574901,12.4943425,102.0,113.5,0.78,9.83,18.73264404859967,3308.0,5,3,8.94
E02000239,40.17027863777089,8.038478549314462,3.81468376824414,37.77089783281733,10.205661211853162,49.77365811597327,39.34317343455461,16.77085578788532,15.940935546453977,14.367320543220522,11.780556154343609,10.670403104117266,6.973485665014012,4.559172235395559,5.821197495,11.7350155,66.2,97.9,0.58,10.13,12.7684889134032,4747.0,7,4,9.34
E02000240,27.90863668807994,16.345467523197716,5.362241256245539,40.53354746609565,9.850107066381156,51.08190271816881,64.43430986146146,17.46244635193133,14.797925608011445,14.493919885550788,13.063304721030041,8.950286123032903,5.472103004291846,2.700286123032904,8.396610531,12.5334614,98.6,153.3,0.96,11.05,29.908371280344554,1545.0,3,2,9.89
E02000241,29.73082645745976,13.093466792912215,4.355471391857162,41.26876775328013,11.551467604490734,51.145958986731,57.05416913708461,16.298083366840906,15.936201581557432,15.252647098244204,13.17517759013537,9.207880981101729,5.012732877630344,3.7796542018496178,6.420247542,12.3444179,93.3,113.0,0.85,10.97,20.341377146240376,2983.0,5,3,9.49
